metadata,metadata,metadata,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values
CC(C)(C)C1=NOC(NC(=O)CSC2=NN=C(NC3CC3)S2)=C1,RL-64,01/18/2019,4.012567358347669,4.9338582519219365,9.22750295481336,7.339448929615937,6.318236851320062,5.460160476003466,3.370260189350196,7.463748101676223,5.852138019070872,6.910956043246884,-1.5451187508033923,4.476915494834629,9.45252661593928,7.309269048329706,0.45000182726840876,3.657414201511119,3.465187538205242,6.761067867825929,7.04850430036294,10.45401972644944
CN1C(Cl)=CN=C1CSC1=NN=C(NC2CC2)S1,RL-65,01/18/2019,6.8673370403698755,5.926596530872999,3.2837473351897746,4.941722595544043,5.047199410600925,4.580412781496398,7.016691467495898,4.615881899644708,,5.7926146155958245,8.148923911078997,5.218118551247822,3.083910455509108,6.670608787415685,5.948314620575393,8.931382956504127,7.221344940501196,7.604002405423349,7.04850430036294,6.5857881369366185
CC1=CC(CSC2=NN=C(NC3CC3)S2)=NO1,RL-66,01/18/2019,7.368150611407708,6.109069978093167,7.940062185289088,5.191168057703742,5.945598038079276,4.046153278132973,4.927134918973773,7.381431567709091,7.193367264981379,5.357530254511123,6.892444221941028,6.295749336740407,7.541435614564377,-0.5127887413233365,5.452904643184259,1.9667503218260705,4.783209412987779,5.348384065645019,5.963726831886138,10.079987113224817
COC1=CC=C(C)C=C1CSC1=NN=C(NC2CC2)S1,RL-67,01/18/2019,,4.964033501450664,2.2082959871260064,4.6997965332364435,5.130016602211194,6.471672450353186,4.238305866051825,8.39549155824291,6.719248653838173,6.557491124312557,6.892444221941028,3.2711627876069036,1.5545835999484978,2.765704388080636,6.225995503787095,5.445671161813083,4.3129961477525764,8.634796294388007,9.562923708628942,7.370930034444965
CC(C)(C)C1=CC=C(CSC2=NN=C(NC3CC3)S2)C=C1,RL-68,01/19/2019,6.963252361941308,7.3364312185015566,7.0709161719811435,5.891704679019133,5.189207926375193,5.865807145682004,7.341146371583438,2.836191973741535,5.455203516054131,5.447120017107354,7.17407251918185,7.749575221179984,6.222185093584758,8.654254042819131,9.084433703544999,1.885821848855104,7.251717907375465,2.9268570630095656,6.168687866538431,0.03122803044935374
ClC1=CC(CSC2=NN=C(NC3CC3)S2)=CC2=C1OCCCO2,RL-69,01/19/2019,,6.635611865173412,8.930651898566204,5.775632768295385,,5.542898204425949,3.761012088857025,2.8013403958770198,5.1014459699854005,6.957181642301949,7.17407251918185,5.903180801871755,8.820431881672766,4.4630368996740355,9.084433703544999,6.538274982858756,3.688322639427033,2.9152498486592857,2.379803835678979,12.193596810900333
CC(SC1=NN=C(NC2CC2)S1)C1=NN=C(C2=CC=CS2)O1,RL-70,01/19/2019,4.7821054625489365,5.546152274235689,7.947242416645232,7.4303321454962425,5.385220575832036,4.941486925583192,3.329871357075933,5.799729377608943,,5.335910325061443,4.88543743056045,4.443353211541118,7.457419214190796,8.483188692541725,3.269475870195169,10.242271096734761,3.3434946415252345,4.5555524570100445,2.379803835678979,1.8059542311371297
NC1=NC(N)=NC(CSC2=NN=C(NC3CC3)S2)=N1,RL-71,01/19/2019,5.821474369307315,3.87329876578113,6.827488190715498,6.807458492485031,5.76231615382841,5.344795618705687,,9.949168134059313,6.501899432978924,6.443807873686852,12.585947235178189,3.7787026946761584,7.083617785640399,9.08307194608679,7.849801297925594,-1.7365735958807154,3.3434946415252345,9.281801821030234,3.9818204530794774,5.892342093997451
O=C(C(SC1=NN=C(NC2CC2)S1)C1=CC=CC=C1)N1CCCCC1,RL-72,01/20/2019,4.172159730426966,5.765122993259039,3.6768658544790105,6.408203427980467,5.022647628464622,,3.7044919086683183,2.703405624493354,7.356279859074862,6.818551319856101,11.217430602760853,7.23346820729892,3.746705286347235,2.620426397016406,6.0287441184911,-1.7365735958807154,4.060960687582763,2.3717461291963255,3.0513649013644617,3.2449416074824535
ClC1=CC=CC(C2=NOC(CSC3=NN=C(NC4CC4)S3)=N2)=C1,RL-73,01/20/2019,6.392054181275672,8.679096448365133,5.187585267421202,6.5806312170417804,6.6140754683469085,6.347997247590984,8.356597281110165,9.665997160012783,4.754746345295094,6.649323557387445,7.152067903206787,8.762444378684423,5.4176983179700375,6.33949556107207,10.658723223696029,0.1265877786969387,8.348475584567494,7.6837910703806305,6.326687492131279,6.257523111952641
CC1=CC=C(C2=NN=C(C(C)SC3=NN=C(NC4CC4)S3)O2)C=C1,RL-74,01/20/2019,4.682854068543259,7.536160288117025,4.8719381387511405,5.74134424889967,5.138971645862034,7.209514234222769,5.535173629798015,4.011057773918711,,6.0812867260884325,7.0622858150094245,7.052921119994593,4.871753642221084,6.384327768152783,7.647555597060947,6.997609395930944,5.381623613486914,4.088305775171368,6.326687492131279,2.050998576789561
CC1=CSC(=O)N1CCSC1=NN=C(NC2CC2)S1,RL-75,01/20/2019,6.32986939511186,5.349533896241367,6.29401823125478,4.585267829857733,6.110423790539918,4.28230267135371,5.180979128294798,6.264065549872041,6.763683102517338,6.763691286129589,10.718614418754417,5.714754755053456,6.259869766130403,7.728349980737023,7.765510436213242,-0.45089100786522085,5.255207232353261,4.219109648478758,3.778158982752753,9.288725892250662
O=S1(=O)C2=C3C(=CC=CC3=CC=C2)N1CCSC1=NN=C(NC2CC2)S1,RL-76,01/21/2019,4.6954434660390865,8.477264167601382,9.48854546425369,6.232923890218942,5.7653772732794675,6.7846968996689565,6.421150611187906,4.263186087518516,5.692746173598036,6.286463731685551,1.3788393430403731,8.373136786257788,10.0255552502764,4.4734983606153715,7.277570778165304,4.943475685181798,6.351159262077262,5.678674750535927,6.072710920365012,1.5872616182138115
C1=CC=C(N2N=NN=C2CSC2=NN=C(NC3CC3)S2)C=C1,RL-77,01/21/2019,4.92282879397947,4.727579110578844,9.899894399954748,6.283694881833025,6.718469625564476,5.060951726388298,4.261935085531399,3.366789463135886,5.285874379497978,5.8877740889690635,6.338440802012859,5.378182659420805,9.294037074697659,9.933755105401668,7.843036722274424,-0.22066428290271478,4.238466824997475,3.8879722781638786,8.208322886582435,7.87787224998391
O=C(CSC1=NN=C(NC2CC2)S1)N1CCN(C2=CC=CC=C2F)CC1,RL-78,01/21/2019,5.551215864777643,,7.421621945998392,4.555807429309134,6.347557519058967,4.419819916392305,7.974950512107569,8.6544533129644,5.572302020268293,5.0819434022279575,1.220793089253358,5.378182659420805,7.210100553013379,4.483405992060253,4.029554402708042,5.2920567079984195,7.451358226037699,5.672172858622401,5.89898396895936,3.8269584745661964
O=C(CSC1=NN=C(NC2CC2)S1)N1CCN(C2=CC(Cl)=CC=C2)CC1,RL-79,01/22/2019,6.1876445015179105,4.0358286422510234,6.275794262559957,7.3412908812618785,6.877816224583611,6.246714061414433,5.881655929680585,6.5787926664867085,5.969880818401396,6.267873212302738,5.922097153345589,3.6788954442940254,6.778593384830786,6.64799888839298,8.306548496405712,7.790128367821053,5.895225205530585,8.785642636018471,8.512146865433397,8.215294684978533
O=C(CSC1=NN=C(NC2CC2)S1)N1CCN(C2=CC(C(F)(F)F)=CC=C2)CC1,RL-80,01/22/2019,,8.5520298334699,2.2912767229475515,6.947127269896342,,,3.1592617596037256,2.009827072283927,5.658978070300109,5.99368465146245,5.922097153345589,6.429217807544324,2.59157602209269,4.923312328959312,8.306548496405712,7.790128367821053,3.143765226555891,3.2580404056875603,4.167524681252691,4.5057978768802425
O=C(CSC1=NN=C(NC2CC2)S1)N1CCC(C2=NC3=CC=CC=C3S2)CC1,RL-81,01/22/2019,6.402017767075004,5.924731427590695,4.950690581050218,5.719833416592065,6.4472919528070385,4.569710787320963,6.419962527855117,8.40793439111014,5.978429883980851,5.7018582614254,5.8427422410165875,7.273683186725883,4.217085710994224,2.227098177362899,7.931986056121701,2.8428297130251803,6.571405594020743,9.815632054489361,5.148521938564382,6.17042030057587
NC(=O)C1CCCCN1C(=O)CSC1=NN=C(NC2CC2)S1,RL-82,01/22/2019,5.072116174120708,5.611264059938758,2.152741866736992,7.285121207634825,,5.194352784389547,7.86733994103991,4.676948414485597,4.887542143022826,,3.171652051023698,5.839334746320819,1.3947952754457211,3.4227060035044214,7.931986056121701,1.264632357856296,8.008550087620476,5.528009033671647,4.210138787835284,6.17042030057587
O=C1CN(C(=O)CSC2=NN=C(NC3CC3)S2)CCN1,RL-83,01/23/2019,4.256413512950863,6.467567456739824,5.896738730521001,6.28160013408837,6.120628655101833,4.775020962618651,3.4444021924070936,8.952691073148983,4.819063059645609,6.523164904240261,3.09719267158217,3.7169698986140025,5.489742010427196,2.537665374711964,10.004900526182071,2.193610231382079,3.601911094948465,9.410268727461807,4.9577390677787685,6.865064936294029
O=C(CSC1=NN=C(NC2CC2)S1)N1CCN(C2CCS(=O)(=O)C2)CC1,RL-84,01/23/2019,,5.912630111695115,3.3230756697483494,6.285723948911153,5.257769927949158,6.280112754328481,4.4364111197156895,2.5986224443605392,5.396428522241365,6.797127377499693,3.09719267158217,5.913407106044555,3.839503922240357,8.790131565392574,1.6701136386603155,4.606971612233002,4.450862439249661,3.7016330017549537,5.985849732313619,4.04207522378606
C#CCNC(=O)CSC1=NN=C(NC2CC2)S1,RL-85,01/23/2019,,6.167379873864953,,6.261536651355009,6.752509340836487,7.61416289793698,7.578979843581703,6.149363230793969,5.813811232383671,5.182250822140217,3.09719267158217,6.359511442454329,3.839503922240357,6.521065345652662,9.570566404585577,7.950037389362768,8.123897187914038,5.443079513376811,4.86993177126218,10.26042785011469
CC(=O)N1CCC(NC(=O)CSC2=NN=C(NC3CC3)S2)CC1,RL-86,01/23/2019,4.75907188538879,7.306674723101569,2.981714706133066,6.339695058513117,6.026856907667751,5.984984798606984,,,6.77127544735487,6.947332384709952,0.6611538065510114,7.59179673657645,2.315678195923393,7.880295135229136,6.4832200479883015,4.594130445480738,8.123897187914038,5.443079513376811,4.891248340832283,3.433068193816686
CC1=NN(C)C(C)=C1NC(=O)CSC1=NN=C(NC2CC2)S1,RL-87,01/24/2019,4.307024628606333,5.102114386140421,6.702610298400442,5.823429192524408,5.533063428027196,6.374773577790409,6.425563258711964,8.96242970188737,7.186317988646792,,1.1443905669171999,5.458067996349867,6.742458633447394,5.036924639098714,4.738307480796871,12.666629589191544,6.126726530809997,6.729025887453192,7.619253838335744,3.433068193816686
CN(C)C(=O)C(SC1=NN=C(NC2CC2)S1)C1=CC=CC=C1,RL-88,01/24/2019,5.273702348155575,6.555793723791313,7.610505584523241,6.4763327448117955,,5.8052453664337325,7.582815605472856,9.86163368427816,5.1957672900560405,,1.4166940068313143,7.203650621397272,7.821463756230152,12.230744225404646,4.738307480796871,8.704353844485635,7.127385788556527,9.608538172545197,8.343053258890315,3.433068193816686
CC(SC1=NN=C(NC2CC2)S1)C1=NN=C(C2=CC=CC(Cl)=C2)O1,RL-89,01/24/2019,5.988831853350877,5.055372232189918,,5.961526990504722,5.912806529746176,6.815224784224623,3.960423935399987,5.5681130592335695,5.585949438697173,5.04932346815769,2.2576416300947115,5.723579829942436,7.821463756230152,4.601767506483992,4.311929741086326,8.45794932583417,3.6480303753091867,6.099286963193602,7.877675090731049,9.30503825284612
CC1=CC(C2=NN=C(C(C)SC3=NN=C(NC4CC4)S3)O2)=CC=C1,RL-90,01/24/2019,6.446664573045048,8.757737064411744,8.26847308975089,5.482633273439752,5.850280870878865,7.8996643586568815,6.512021906033325,2.3758158137883285,6.632441042342806,5.5855979887164455,6.817362472887449,11.11244258795665,8.726799359703524,2.945951964649844,2.1279771137813785,12.122648605711056,6.450372649412376,3.1352785283038878,1.5932276724337733,4.704483903022795
CC(SC1=NN=C(NC2CC2)S1)C(=O)N(C)C,RL-91,01/25/2019,4.282722308940405,8.394032589683105,4.704921751677509,,6.801953341067891,,7.40045947980596,3.5311181453438634,6.769226055417658,5.4303172166052285,3.4176435894584136,9.203003531420036,4.960566839828879,2.945951964649844,5.981037881485046,12.122648605711056,7.492400335796562,2.563709883914079,5.134291298440618,5.286468028643222
CC1=CC=CC2=C1N=C(CSC1=NN=C(NC3CC3)S1)[NH]C2=O,RL-92,01/25/2019,7.189753770666533,6.072036287692583,6.930408742556511,5.791409121265552,5.732059793307823,6.422838119617708,3.1727931946537504,6.669652013841798,7.023329683853654,5.570540983688742,9.0426010634805,4.4680585458197735,7.266337109492953,4.047886318005782,2.7639304334661636,7.148984955095652,3.2095719763897193,8.895298763253905,4.141126279101398,6.388094197630628
CC1=NN(C2=CC=CC=C2)C(Cl)=C1CSC1=NN=C(NC2CC2)S1,RL-93,01/25/2019,7.462959699309665,7.567096710629553,4.318066333453205,6.003426846729649,5.360654471471093,7.84342026012628,6.102628905617845,,,5.412721175899209,10.617832755627088,5.617712726542268,4.144806925416001,9.071391371362099,4.490170642464874,6.808238165610101,6.445194355913595,8.895298763253905,4.141126279101398,2.867293211855872
C1=CC=C(C2=CC(CSC3=NN=C(NC4CC4)S3)=NO2)C=C1,RL-94,01/25/2019,5.721385738465431,5.271383065355236,7.443212132921094,4.544362686584163,6.6772320218840715,5.151441752859933,7.6775575417064825,,6.081831376271193,6.709425824954654,9.077786269465646,5.150615634636317,7.067834058839064,3.8172079746722885,6.933166157699152,4.987039263007295,7.529653289742075,8.895298763253905,7.058539505708071,9.397836952345038
C1=COC(C2=CC(CSC3=NN=C(NC4CC4)S3)=NO2)=C1,RL-95,01/26/2019,7.868382712682202,7.354398855987936,4.040881287647899,5.948837135043526,5.9018794416360505,7.719559702748877,8.735315513222023,3.947011023712654,7.145778865247613,5.147260832434419,3.4352293662092253,8.568363538774198,3.924411765538233,6.704621332744926,3.514539538452191,8.288123245589532,9.041136939632045,2.7353271195640056,9.976793427025498,4.96945519023909
CC1=NN(C2=CC=CC=C2)C(CSC2=NN=C(NC3CC3)S2)=C1C#N,RL-96,01/26/2019,7.139612213421288,7.736793752572457,5.76959246196267,6.6688173728922475,6.513802792713015,,7.049758466220686,5.841962538650372,5.93028877616602,5.931972794703277,3.254223130669838,7.3035856566629835,5.318161593099504,8.22100131694645,9.347760196784378,8.288123245589532,6.844844373001301,5.694360962852728,3.2369442998936213,9.536917278784628
CC1=CC=CC(CSC2=NN=C(NC3CC3)S2)=C1,RL-97,01/26/2019,7.221593417150251,4.305151776109994,,5.116556505318677,6.170814534839979,,5.07057693508721,8.28707336953665,5.274304940741663,6.338049198687679,2.0796689558343378,3.505203158451258,5.318161593099504,5.797740920416797,6.948367152689993,8.288123245589532,5.0219745141967245,7.9300667588777785,10.069640913510323,10.246995012459701
C1=CSC(C2=CC(CSC3=NN=C(NC4CC4)S3)=NO2)=C1,RL-98,01/27/2019,6.383026458090379,5.733236152549747,9.320187731135878,5.887165569655439,,6.110008114953592,7.324183716873812,8.235169935585226,5.080750260396339,5.951624540804513,5.109236360118942,5.576220200420218,9.540910811028114,5.110132183925965,6.948367152689993,6.644082065740609,7.3952373383571715,7.772559762975075,4.170798492302146,4.059264056536304
CC1=NN(C)C(C)=C1NC(=O)C(C)SC1=NN=C(NC2CC2)S1,RL-99,01/27/2019,,3.422025587797731,8.429149607691297,6.4039176793065735,5.318309462513957,4.0207787416029905,7.041469990157569,5.413372805860958,6.487884948875586,6.350543545050114,5.109236360118942,3.8824824316698323,8.178953107586505,2.245909048537241,5.030761422992801,-0.2779205493256294,6.82541496006445,5.928115180902222,5.8932907217138455,8.313599328673924
O=C1[NH]C(CSC2=NN=C(NC3CC3)S2)=NC2=CC=C(Cl)C=C12,RL-100,01/27/2019,5.656016683607542,8.6519690568085,2.2073253739644825,7.14870985282716,5.139568018117439,5.78364309011414,5.313348421578146,5.313507712781507,,6.733108814390014,2.9058942881035543,8.850310172150998,2.689941439366905,5.283335318775467,11.02190988758705,6.230677918981281,5.744737461330464,4.043879350276488,5.8932907217138455,6.639340294203169
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CC(=O)NC2=CC=CC=C21,RL-101,01/27/2019,,3.513141972339657,8.880431509377347,6.6036263729010205,5.11932904566985,7.316277913885776,7.753890021245564,5.567974788866723,4.868757320591785,6.778481639710819,2.9058942881035543,3.2428848054145165,8.92980755711867,9.52015987428458,5.06759977610529,5.988130870251711,7.857729333293552,6.179967299167826,4.514629500901128,7.70531110312434
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CC(=O)NC2=CC(C(F)(F)F)=CC=C21,RL-102,01/28/2019,5.133747951925709,3.5226720629708423,9.54916649071352,5.032272742046411,5.8073704737083025,6.255641120169279,4.899506726474506,7.773747574818347,5.751828206648358,6.536862029328014,4.796596938315966,2.1708547608544055,9.37645176645035,3.508408309706459,4.439119883634699,5.955096537524911,5.158450049941028,8.20432603954096,7.6348886035480845,8.484751010995392
CC1=CC(=O)N2N=C(CSC3=NN=C(NC4CC4)S3)SC2=N1,RL-103,01/28/2019,7.466521571647949,6.391020238979178,2.7942916460915326,7.140222852025896,6.610589296564942,4.113032139913955,8.105658665382798,,6.404353309345664,5.851450515758198,6.993651131252989,8.9914161337244,2.9456620403617446,8.042830724213708,8.387990052150423,6.362923067092105,8.35760846999322,8.20432603954096,5.749577639040066,7.667953973326155
CC(SC1=NN=C(NC2CC2)S1)C(=O)N1CCNC1=O,RL-104,01/28/2019,7.798203481901481,5.0439322719137145,9.501090656457402,5.233846793944697,6.203849799722983,7.266784765237325,6.408382177036839,,6.8732843390970055,5.507358740619015,6.94207511069053,3.811481482194409,9.381120190144705,3.6676500989713077,2.0791711730679054,5.718065566834217,6.279292271907246,8.20432603954096,4.364164125227839,2.552044145645141
C1=CC(C2=NOC(CSC3=NN=C(NC4CC4)S3)=N2)=CS1,RL-105,01/28/2019,5.564221739369078,4.694658171852577,2.6700931181544716,6.6124576370072505,6.775635240018997,4.948084237875415,3.7122944977882755,3.990059734874471,,5.926994957788569,6.016345992822245,4.8762895221136935,2.4154602094921183,2.69481371465184,6.515719182934374,5.422686912945119,3.869091394717302,4.691151217673202,4.364164125227839,8.554500613684674
ClC1=C(CSC2=NN=C(NC3CC3)S2)N=NS1,RL-106,01/29/2019,6.136644668145271,7.1386951035797725,,7.309880019572988,5.873143801172839,5.869616838141843,6.409684209576463,3.547294402374301,5.07606138948086,5.700651797566754,5.446272104923394,7.326924361784227,2.4154602094921183,9.88876738581606,2.4206427094461023,8.322769566746567,6.781568010987516,0.7403098420722798,7.314860204377938,5.488863743867419
O=C(CSC1=NN=C(NC2CC2)S1)C1=CC=C(O)C=C1,RL-107,01/29/2019,7.3261609135653085,6.842435705527814,4.907989219518291,5.521537642908707,,5.031032818441105,,5.794574481323953,4.64285238488668,6.376756625831359,9.159118183688937,6.527856693883521,4.241833912488876,3.9746914381818232,2.4206427094461023,8.976366766650486,6.781568010987516,5.663595956312717,3.194592732260738,7.6707073151205
C1=CN(C2=CC=C(CSC3=NN=C(NC4CC4)S3)C=C2)C=N1,RL-108,01/29/2019,5.023906987468893,7.0162762693252825,9.77461694306237,7.109550948013609,5.905469440324751,4.599703595305227,4.212885520671422,2.7173376264490505,6.049759330180237,5.851724311213502,4.61926041486151,8.821603227084845,10.39676057677718,4.435138796690304,10.169478977275297,6.783784739625367,4.4738011497551735,4.397499389865163,1.9882236636035842,1.4026416420518073
CC(SC1=NN=C(NC2CC2)S1)C(=O)NC1=CC=CC=C1Cl,RL-109,01/29/2019,5.471091336377659,8.246095230458618,6.323174117424859,6.794646800334329,,5.130866078350939,4.8039695336089485,6.050347495046666,4.697676860114599,5.975269752421563,5.234841449603232,9.442439547362095,6.479574723335869,5.828954964492275,10.169478977275297,5.625299974703331,4.960536345531062,5.565590971314914,4.359523535905325,6.3257555718713165
